2013011400,3,1,给我印象最深的一个游戏是串名字，因为这个游戏我们系迎新的时候也使用。嗯这个游戏的话，因为一开始大家都不认识，不知道对方的名字及他们的身份或者给一些其他信息，经过这样一个游戏，大家彼此都能进行一定的了解，而且这个游戏特别适合的大家开始都不太认识，这个任务主要是讲新员工，也是十个人左右，我觉得非常适合，这个游戏基本不怎么要准备只要游戏中认真倾听对方所说的个人信息，然后，嗯，每个人，你都能几号她前面人所说的内容，然后复述一遍，讲的话大家也能彼此了解。
2013011429,2,1,印象最深刻的是一个名字叫解手链的游戏，然后，这个，就是那些参加培训的这些十个员工，然后，每个人先伸出左手哦，和，其他人左手握起来，然后伸出右手，在和另外一个人的右手握起来，要在最短时间内，把这个这个结，十个人手臂打成的这个结要解开，然后手也不可以松开，然后就是为了培养团队协作能力，然后这个一般就两种情况一种是，一种就是这个环可以解开，然后这个就是出现两个环套的情况。
2013011437,6,1,印象最深的破冰游戏的名称叫做毕加索，做这个游戏的时候多准备一些圆形，就是不同的大小，不同色彩的圆形图案。
2013012946,2,1,印象最深的游戏是踩报纸，需要一张一开的报纸，让全部的人都站在报纸上，脚不能落到报纸以外的地方。
2013012949,4,1,我印象最深的一个破冰游戏名称是，人工智能，这个游戏需要，几位成员各自扮作机器的一部分就是需要先给这些成员分工那么扮某机器的一部分然后让其他的成员或者，嗯或者是培训者，也就是小明来猜这个机器是什么，这游戏主要是需要一方面给大家分工，另外一方面是需要大家有一个比较良好的配合也所以说也比较适合破冰。
2013013014,12,1,接手游戏，不需要做特殊准备所有人围成一个圈，恩，大家先做自我介绍，做完一轮之后从某一个人开始，说我是我叫什名字然后第二个人说我是谁后面的谁，第三人说我是谁后面的谁后面的水，一直说到的第十个人。
2014010219,8,1,有一个缩小包围圈，还有一个系在一起，还有一个是互相自我介绍的一个游戏适合那个新员工培训。然后，一般是先两个人自我介绍，然后交换角色，然后记录对方优点，然后在多个人推广下去，可以互相熟悉下。
2014010728,10,1,十个人通过握住不同的人的不同的左右手形成一个打乱的网，然后，他们通过自己的协调，把这张网新变回一个圆圈或者是两个连着的圆圈，而这个游戏需要一个人，好像不太需要哪些准备，需要一个主持的人。
2014011004,1,1,这游戏名字叫做，交换名字，然后就是大概十个人左右围坐成一桌然后，嗯每个人记住他右边的相邻的人的名字。然后一个什么主持人之类的问，然后就说什么某某某，做了什么事情然后就是他，应该他，假装的那人的名字然后回答不是真实的那个人的，不是真是那个名字那个人回答这个问题，然后，答对了可以继续下一轮打错将被淘汰最后一格留下那人是胜者。
2014012173,1,1,将这个十人分成两到三组然后，准备一个黑板上么有九点就是三乘三正方形排的，九个点，然后，给一段时间让他们讨论用一笔画成的四条直线能否，通过这九个点一笔通过九点，嗯然后，看来哪组用的时间最短，然后最后来讨论一下看大家怎么想的，有什么心得体会。
2014012337,7,1,最印象深的是阿一块钱两块钱的游戏就是，如果男生的数量大于女生的话啊，男生当两块钱女生当一块钱而反之就是女生当两块钱然后男生当一块钱，然后大约是十个人左右玩，然后当主持人一喊比如说八块钱现场立马组合，达到他的数量，剩下的那几个人，就出来当鬼然后就这样子，然后准备的话么有什么，玩就可以了。
2014012991,2,1,男的和女的分别代表不同的钱数，比如说男的当一元，女生当五角，主持人随机快速说出一个数，然后，比如说三块然后三个女的和六个男的在一起然后就可以，再进行下一轮，然后这样就不断淘汰人。
2014013072,11,1,应该是一个换命的游戏，众人围成一圈大约十人左右，每个人把这个名字换成有右方向的人的名字，然后主持人可以开去提问，但是一听到提问，真名的人不给回答，而暂时充当那个人的人可以回答，这样可以提高对新员工的认可度以及合作动力。
2014013076,11,1,是串名字，哦，先由一个人说出名字，嗯然后由身边的人说他是谁谁谁后面的谁谁谁，依次类推，然后随机点，随机点出一个同学让他复述这个过程，准备是十个人坐成一圈，没有其他准备。
2014013409,10,1,印象最深的就是串名字游戏，不需要什么特殊的准备就是人员到齐，大家开始就可以。
2014620840,2,1,"哦印象最深的一个破冰游戏叫做这个猜拳,然后孵小鸡，大家都是开始蹲在地上当鸡蛋然后鸡蛋跟鸡蛋，去猜拳然后赢的人站起来升级成小鸡，小鸡跟小鸡再猜拳，升级成母鸡，母鸡在猜拳，升级成凤凰，这个过程中输的人被淘汰到上一个阶段继续和其他的人pk。这个活动我觉得比较简单，不需要特别多的道具和场地的准备,然后同时也能够取得非常好的破冰交流的效果，"
2011010412,7,4,手提行李，去美国的话，多数航空公司要求只能带1件，重量限制在5公斤左右。然后3边加起来多数是限制不能超过115厘米，然后禁运物品，液体这个东西要是想随身带上飞机的话，要求密封在100ml的容器当中。
2011011235,9,4,手提行李，看你坐什么机舱。如果是头等舱的话，手提行李是15千克，然后商务舱是10千克，经济舱是7千克，长宽高加起来不能超过105厘米，托运行李是长宽高加起来不能超过158厘米，如果你坐经济舱的话，你可以托运2件，每件不能超过23千克，手提行李中只能装1个塑料袋的液体，这个液体必须是每1个小瓶不超过100毫升，不能带管制刀具，然后现金，手机、电脑必须能够打开，然后托运的物品的锂电池不能超过多少毫安来着，
2011011239,4,4,手提行李的重量限制在，嗯，体积限制是，不能超过，长宽高分别是56*36*23，然后重量限制，嗯大概是2公斤左右，禁运物品包括液体，大于100毫升的液体。
2011011254,9,4,手提行李是这样，部分航班不限制重量，只限制体积是，3边之和小于91厘米，然后部分航班是限制重量是在5公斤以内，然后，嗯，如果携带液体的话是，每个液体容器的容量不能超过100毫升，然后要装在总量不超过1升的透明可再封的袋子里面，然后，哦，可以携带婴儿必需品和药品
2011011268,12,4,呃手提行李注意事项，手提行李的重量，是根据各个航空公司自己决定，这个因航空公司而异，需要具体咨询，嗯一般来说手提禁止托运物品包括酒类和海鲜，海鲜是活体动物，还有酒，这两样都不可以带上飞机，另外，手提行李一般可以带两件，包括一个箱子或者一个电脑包和手提袋。
2011012703,8,4,嗯一个是他的长宽高加在一起手提行李不可以超过114厘米，然后重量的话不能超过5千克，然后就是你随身携带的行李的话可以包括一些你必须要服用的药物，但是最好要携带处方，还有就是不要带什么蔬菜啊肉类啊种子啊之类的物体上飞机，嗯再有就是液体还有胶状物体喷雾不能带上飞机，打火机也不可以带上飞机。
2012011297,7,4,手提行李的重量我没记住，好像手提行李里面如果有液体的话不能超过100毫升，总量也不能太多，再有就是不能有危险品，一般来说都只能带一件手提行李，但是吉他并不包括在内。
2012012731,3,4,手提行李的注意事项，成人如果是经济舱应该是重量限制在7公斤左右，然后，到10公斤最多，而基本上小型的，行李箱是最大的，然后，第二点就是所有的液体物品要放在每一个物品小于100毫升，然后总量不超过1升，严禁携带含酒精的液体上飞机的，然后不能携带宠物，也不能携带锋利物品，包括刀啊什么的，易燃物品也不可以。
2013010773,2,4,手提行李不能超过7公斤，然后大小的话，一般的限制是大概50多厘米*30多厘米*30多厘米，大概是这样，然后呢，手提行李一个是注意要把自己的贵重物品还有比如说一些比较容易坏的东西，包括电脑、手机这样的东西都应该是随身携带，然后液体的话一定要装在一个不超过100ml的容器里，同时这些容器都应该，装在一个可以重复封口的一个塑料袋里，这个塑料袋不能超过1升，大小不能超过20厘米乘20厘米。
2013010775,10,4,手提行李主要是根据仓位有一些区别，首先头等舱有11公斤左右，经济舱7公斤左右，禁运物品的话，液体，糊状物是不允许携带的，如果要带的话，必须装在透明的瓶子里面然后必须是可以允许重复密封的，
2013011103,12,4,手提行李的话，重量普通舱是5公斤，头等舱的话是10公斤，这是最高限额。严禁物品有一些危险品，还有一些，超过100毫升的液体，然后是不可以带的，手提行李还要注意它的体积应该是在44升以下，可以携带多个包裹，过大的话需要托运
2013011392,4,4,手提行李注意事项，第一点是重量不能超过7公斤，体积长宽高之和不能超过118厘米，这是普通经济舱，第二点是如果需要携带液体的话，容器不能超过100毫升，但是如果是糖尿病人或者其他病人需要携带自己药物的话，可以出示证明之后可以携带150毫升，第三点是如果要带电脑的话必须装在手提袋内，需要携带打火机或者管制刀具这类不能带在身上，必须托运
2013011395,4,4,一般手提行李的那个重量限制在几公斤到10公斤之间，有许多禁运的物品比如说，一些危险刀具，还有那个液体一般是禁止随身携带的
2013011400,6,4,手提行李的话，首先他有重量和大小限制，重量好像是20公斤，大小的话，首先要摆得下，体积三边和要小于等于115厘米，对于液体，禁止携带100毫升以上液体，或者装有不到100毫升液体，但其容器大于100毫升，这也是不允许的。并且禁止在飞机上，飞机起飞时开启网络，如果，飞机手提行李的限制还和你自己买的票是经济舱头等舱，或者说自己的会员程度有关系，也跟航空公司有关系
2013011429,4,4,手提行李箱最大是23*36*56，然后重量忘记了，然后液体的话单件不超过100毫升，总量不超过10毫升，可以随身携带着，然后禁运物品的话，不允许携带工匠工具以及打火机，还有台球桌球以及那个球杆
2013011437,5,4,手提行李的重量不得超过7公斤，禁止携带大量的液体或者气体，液体必须放在100毫升以内的容器内，并且所有的液体物品应该装好放在一个可重复封口的塑料袋内，塑料袋容积不得超过1升，尺寸不应该超过20*20
2013012946,11,4,手提行李的液体不能超过100毫升，100毫升是用容器的体积来衡量的，打火机之类的物品不能放在手提行李必须托运，重量的话各个航空公司不太一样，有的是5公斤，有的是7公斤，具体根据航空公司的标准看
2013012949,5,4,第一点是，对于手提行李里面液体的规定，不同的目的国有不同的要求，欧盟现在是限制在100毫升以内，但是去俄罗斯手提行李里面完全不能包含液体，第二点是手提行李重量，国内规定一般不能超过7公斤，第三点是手提行李的尺寸，尺寸的话有两种计算方法，一种是长宽高和不能超过150厘米，还有一种是长宽高各自不能超过多少厘米，这点记不太清楚
2013013014,9,4,根据国际航班的不同，手提行李的限制也不是特别相同，但是比较一致。主要长宽高的和基本上都在110到120厘米之间，然后重量都在5到7公斤左右，都在10公斤以下，然后，手提行李还有对液体的那个，注意是要用透明可重复封口的塑料袋包装，然后要小于100毫升，塑料袋要小于20升，只能带一个，禁运物品有，好像没查到，
2014010219,1,4,手提行李体积不限，是那个美国航班搜索出来的，禁运的话液体不要超过100毫升，中国航班液体不要超过150
2014010728,2,4,这个问题，给答案的一般都是留学网站，那个重量是，手提一件不能超过，长宽高加起来不能超过115厘米，托运的是不能超过158厘米，然后重量的话各个网站上说的不太一样，大概是，手提的不能超过10公斤，托运不能超过23公斤，然后液体是可以手提100毫升以下的，可能各个信息有些不太相同，
2014011004,7,4,第一点是手提行李重量每件不能超过7千克，然后第二点体积的话是要不大于55厘米乘以40厘米乘以20厘米，然后液体要小于100毫升的瓶子装，大于100毫升要托运，
2014012173,4,4,首先就是手提行李的话是最多是带一个箱子还有一个身上背的包，然后箱子的体积大概是56*36*23，然后经济仓的话是不超过7公斤，然后禁运物品的话有一些，比如说一些危险品，然后液体不能超过100毫升，还有一些带有异味的东西不能带，托运的话飞往美国的航班是可以带两件，每件最多23公斤，然后大小是每件的三边之和不超过158公分，贵重物品和电池以及易腐蚀的一些物品不能放在托运行李
2014012337,6,4,手提行李的注意事项，重量首先不要超过5公斤，禁运物品易燃易爆的有毒的都不能带，化妆品之类的，只要每件容量不超过100毫升就可以了
2014012991,4,4,重量不得超过7公斤的手提行李，托运的体积最大不超过20*40*55厘米，然后手提行李中液体最多可以带1升，所有液体必须装在透明袋里，要分成小盒，每个小盒的容积不超过100毫升，必须手提的行李包括笔记本电脑、证件、古董字画、贵重物品等，超过7公斤的过于大的就必须托运
2014013072,5,4,在国际航班中手提行李的重量会根据各航空公司不同而定，一般是重量要小于7公斤，体积长宽高三边之和要小于115，禁运物品主要是禁运随身携带1公斤以上的液体，第三是手提行李要注意随身携带个人贵重物品如电脑珠宝，证券等贵重物品，和锂电池，锂电池不可以托运，一定要手提。
2014013076,2,4,禁运的重量上限是7公斤，然后禁运物品应该是易燃易爆物品，化学物品，不能放在手提行李和托运行李里，然后是液体要装在100毫升以下的容器里，需要用一个可重复使用的透明塑料袋，塑料袋的容积不超过1升，然后体积不超过20*20
2014013409,4,4,手提行李的重量大多数航空公司是要求7公斤以下，基本上体积要求是三边之和小于115厘米，但是具体的航空公司会有特殊的要求，然后目的地不同要求也不同，禁运物品，手提行李要禁止带有毒物品，腐蚀性、易燃易爆物品，然后不能带管制刀具，手提行李中的液体物品要放在100毫升以下的容器内，放在一个总容量不超过1升的透明塑料袋，在过安检的时候要进行特别的检查
2014620840,11,4,从网上很难找到这个问题的通用答案，因为不同的国际航空公司他对这个行李的具体要求是不同，而且如遇突发情况比如说当天客满，爆机了，就这种他可能也会临时的对这种手提或者是托运的行李提出他不同的要求，所以说对这个问题应该可以在不同的国际航空公司的官网上查到他对于行李的一些明确的要求，而且最好可以提前打电话去确认，当然他也有通用一些的，比方说手提行李，他会对携带液体的这个容量有要求，比方说不超过1升，或者是特殊的化妆品都不超过100毫升，包括像一些大件的行李，他的三边之和不超过155公分左右，会对这样的包括单件手提行李不超过5公斤，这是有一些通用的规定，但是具体的要求和注意事项还是应该以不同航空公司的官网上的具体要求为准
2011010412,6,5,红斑狼疮的注意事项是，这种疾病是一种自身免疫病，它和自身的抗体之类的有关。然后治疗方法主要由中西医两种，西医主要是采用注射激素，如果是采用这种疗法的，平时对激素的使用量要进行监控，按月随访，遵医嘱行事。还有注意要避免光照，如果是孕妇要注意避孕，如果是中医的话主要是一些辅助治疗，针对它的一些症状单独治疗的。
2011011235,8,5,红斑狼疮就是一种自身免疫病成病原因大概就是因为一些外部刺激或者内部原因外部刺激就是寒冷紫外线，或者是一些药物刺激各种比如说青霉素然后内部的基因问题，比如说遗传基因变异，自己的变异等问题导致你的免疫细胞在攻击坏的细胞之后才开始攻击自身的免疫器官比如说他会攻击血液里面的白细胞血液细胞，会攻击肾、心脏，然后皮肤上面的组织等的这样子，因为这些东西所以就会出问题，然后治疗措施主要是，主要是激素治疗还有服用，免疫抑制药物治疗激素治疗是以前用的就是副作用也很多，所以现在他都会服用那个糖皮质激素是一种抑制药物来治疗然后还有一种，细胞重定向治疗，但是搜出来的结果感觉就是骗人的，然后主流的治疗方法就是用那个糖激素来进行治疗，哦如果是小明的熟人是怀孕期的妇女的话，还要灼酌情用量，因为它这个东西是有副作用的，对自己本身会降低免疫力，会引起神经系统的疾病，然后如果是怀孕期间对胎儿的健康也有影响，
2011011239,11,5,那个红斑狼疮的注意事项，注意事项主要有，避免把皮肤暴露在阳光下，而尽量戒烟戒酒，然后补充钙维生素，以及饮食上需要摄入一些，低脂，少油的物品，还有注意事项，治疗措施有三种，一种是生物治疗，一种是中药治疗，一种是通过多细胞的培养和移植，
2011011254,2,5,红斑狼疮的，注意事项是，保持心情愉快，注意饮食不可以吃海鲜然后一些发的食物，避免阳光，然后一些保健品不适合吃，在吃药的时候要注意，治疗措施是，而中医是普通的药物治疗针灸 理疗，局部封闭，然后西医是使用各种药物，比如说，非类固醇类、抗生素、抗疟药，嗯然后是，非皮质激素，现在主要使用的疗法是中西医结合治疗。
2011011268,9,5,"红斑狼疮是一种全身性的血管病，患病后的注意事项是需要，摄入，含有高蛋白的成分，保障身体的能量，然后因为它是血管病，那个血管的通透性会增加所以需要摄入大量维C的,比如说蔬菜和水果，将对于恢复血管比较比较好，然后有在治疗过程中可能会造成钙质的缺失，所以还需要多吃一些含钙的视频，治疗措施大概分为中医和西医两种路线，西医一般认为是注入多能细胞，可以治疗红斑狼疮症状，中医则是，认为这是一种体虚的症状，它有穴位疗法，内服外敷几种不同的治疗形式。"
2011012703,1,5,哦，就是注意事项的话又是在饮食方面的，，注意多摄入一些蛋白质但是要合理的量然后还有就是要少吃那种高糖高脂肪的东西，上还要注意摄受些维生素，然还要注意避免了总是暴露在阳光下要出去做些着光的措施，然后治疗措施的话分成中医和西医的，中医的话主要就是靠一些是治疗肾脏的那些重要还有就是，还有就是一些理疗，比如针灸之类的，然后西医的话主要是，有些什么，换血疗法还有些什么抗炎性药物，大概只记得这些。
2012011297,4,5,红斑狼疮的注意事项，首先就是注意饮食方面不能食用光敏感的食物，多食用高蛋白的食物，多吃低脂低糖的食物，在作息方面就是生活要比较规律，在食物方面不能吃羊肉、驴肉之类的，注意事项还有就是要保持心情愉快，不能有太大的波动。治疗措施，首先一定积极去医院治疗，要经常复查，哪怕就是病情稳定了，也要隔一段时间去复查，以避免突然复发造成更严重的后果，治疗措施就是有西医疗法、中医疗法，还有食疗方法。西医就是很多口服的、外用药和注射用药，西医还有一个就是换血，就是把病人不好的血浆换成正常的血浆，但是这个疗法比较昂贵，一般都是极重症患者才会使用。中医除了使用中药以外，还有就是针灸、按摩等等，但是其他那些除了使用中药之外，都是要对症使用的。食疗就是给了两三个菜谱。
2012012731,12,5,红斑狼疮主要的注意事项就是，不要让病人直接的暴露在阳光底下，然后要劳逸结合，然后吃东西尽量吃一些清热消暑的东西，要补充高蛋白然后要低糖低脂，治疗方式的话主要是西医还是通过药物治疗，包括消炎、抗炎消炎，然后还有一个什么糖皮质激素，中医的话有中药，然后通过推拿针灸也可以进行缓解。
2013010773,11,5,系统性红斑狼疮的是属于一种免疫功能疾病，所以注意事项方面可能一个是要加强身体营养，加强身体锻炼，以增强自己的防御能力。主要因为它是免疫功能疾病所以，提升自身的免疫力是很重要的，同时，而无论是为了预防这种病还是已经得了这种病的人都一定要注意不能吃羊肉狗肉驴肉这些有温热的食物，因为他们会加重这种病情。治疗方面的话因为系统性红斑狼疮每一个人是有差异的，而一定要根据每个人的药物那些反应不一样来进行治疗，同时，一部分吧这种病的患者对光是过敏的，过敏的人不能，被太阳晒，总之就是一定要遵照医生，配合医生的治疗。
2013010775,11,5,红斑狼疮注意事项一方面是对光过敏，要尽量避免接触日光，另外一个是要注意保暖。饮食方面的话语就是可以进行食疗，治疗措施的话中医和西医的治疗措施是不一样的，西医的话是通过药物治疗，服用免疫抑制剂一类的，中医的话可能有针灸、按摩、理疗等措施。
2013011103,6,5,注意饮食，避免紫外线的照射，避免感冒或者其他感染。治疗措施就是积极接受治疗，有一些新型的药物正在开发，积极配合治疗就可以了，另外就是要调整好心态。
2013011392,1,5,注意事项就是在活跃期的时候要注意卧床休息， 比较轻的时候去工作，但是要注意不能有剧烈的运动。治疗措施分为中医治疗和西医治疗。西医治疗的话就是通过免疫抑制剂来治疗。中医的话是通过针灸疗法和外敷疗法。
2013011395,11,5,红斑狼疮的之一事项，首先是自己的饮食上有很多要注意的地方，比如说不能饮酒，尽量少抽烟。不要吃辛辣的东西，吃饭要多一些蛋白质，少一些糖分，清淡一点，注意劳逸结合，不能过分劳累，避免阳光直接照射。这个病比较复杂，单个的、自身的个体性表现得比较强，没有统一的治疗方法，西医有一些抗炎药，抗药，如果肾脏损伤比较严重的话，还要做些透析疗法，肾移植。
2013011400,12,5,红斑狼疮首先我们要了解一些它的起因，起因是内分泌失调，首先可能和遗传因素有关，其次可能和环境因素有关。如果得了这种病，首先要走出几个误区，比如红斑狼疮不一定会脸上长红斑等等。其次的话需要找正规的医院，当然也要适当考虑价格，治疗的时候要相信医生，因为红斑狼疮不是很快就可以治愈，也不要听信一些偏方之类的，目前由于一些医疗措施的改善。红斑狼疮的治愈率已经到达80%~90%。
2013011429,5,5,注意事项主要查了10条，注意调养，戒烟酒，避免皮肤被阳光直射，注意一些饮食方面的避免摄入雌激素，治疗措施主要是一些生物技术，干细胞移植，多功能细胞技术来着，血浆置换。
2013011437,1,5,我以为就是找到就行了，这个任务没有仔细的记录。
2013012946,5,5,注意事项是在急性活动期要注意卧床休息，在病情稳定的时候可以参加一些力所能及的活动。在平时要避免阳光直射，妇女要注意避孕，注意事项是中医治疗，西医治疗和食疗。
2013012949,6,5,红斑狼疮主要是一种肾脏和免疫系统的疾病，注意事项是首先要控制蛋白质的摄入，二是要多运动，三是要增强免疫力，治疗措施主要是激素治疗和血浆交换疗法，建议要到正规的医院进行治疗。
2013013014,5,5,嗯，红斑狼疮患者，需要注意保持乐观心情，多锻炼然后，少吃，不能吃激素类药物，含雌激素的药物然后，少吃，高脂肪高固醇多吃多维生素和，优质蛋白，嗯，还有，不能吃，韭菜辣椒狗肉，等一系列的刺激性的食物，还有一些需要着西药中含有激素和会使病情恶化的成分所以也不能吃还有，一些保健品需要注意，然后，嗯怀孕期妇女要避孕，治疗措施，西药系一般通过一些致疟药物激素类药物还有一些，其他的专业药物治疗然后中要有数。中医也有很多种方法有什么，滋阴补肾，不一而足。
2014010219,12,5,哦注意事项师需要忌口然后戒烟戒酒保持心情愉快然后避光，那个，治疗措施是如果是轻度的话可以通过服药要然后六味地黄丸什么的，然后重度的话，得福免疫抑制剂然后激素。
2014010728,12,5,嗯，要吃高蛋白，嗯，富含维生素但是低脂肪，低糖，的食物，哦平时要注意预防感冒，避光，然后保持心情平和，注意不要怀孕，还有，治疗措施，有，西药有一些，而免疫抑制剂和激素，中医，重说纷纭，比较复杂。
2014011004,3,5,哦注意事项的话首先要日常饮食的话要注意，减少那个脂肪然后那些，脂肪的摄入量然后，多一些维生素的摄入，而不能吃，少吃芹菜然后，狗肉、海鲜那些东西，治疗措施的话，嗯首先要心理治疗，然后是常规治疗的话需要有那些去虐药，糖皮质激素，然后说中药六味地黄丸那些，哦还有什么治疗，那还可以用一些，皮炎平，阜新送那些东西，
2014012173,3,5,注意事项了哈首先如果病重需要卧床，如果慢性的话可以进行一些轻微的工作，然后是饮食方面需要注意低糖低脂高蛋白，恩然后不要暴露在强光下，治疗措施西医正常是服药，如果，患者比较严重话可能需要换血吧，就是去除体内的免疫复合物。中医的话就是用药物进行调理的。
2014012337,5,5,注意事项比较多，因为他这个病比较复杂，事项的话你的说要保持一个良好的心态，然后你要注意，适当的减少锻炼强度然后，戒烟。然后也不要再太强烈的阳光下，会刺激自己皮肤，然后戒烟戒酒，也就然后又多补充一些蛋白质之类的，少用雌激素，我知道治疗措施基本上有三种，一种用一些激素类的药可以缓解一下；第二种是用一种化学类的药物，非载体类的药，最后一种是啊等我手术的办法抽取一定的血浆，然后去除蛋白体复合物，这个叫做血浆交换法。
2014012991,6,5,注意事项就是首先饮食避免辛辣，避免可能引起光敏感的食物。要多运动，保持乐观心情，不要晒太阳光，戒烟戒酒，多补充蛋白质维生素，少吃胆固醇高的食物。治疗措施以来就分为两大类，西医和中医两大类，西医然后溪里面有三大类，一类是LE疗法第二类是病毒性药物疗法和第三类是其余的那些疗法，老中医的太复杂了没记住。
2014013072,1,5,跟红斑狼疮的注意事项主要是，免疫性疾病，最想要注意饮食调理和心理治疗。具体分为全身治疗，局部治疗和系统治疗三种，并辅以适当的食疗，就可以有效的遏制病情。
2014013076,12,5,嗯注意事项一个是避免光照和禁止紫外线疗法。，然后饮食要注意避免吃，对光敏感的是增强感光的食物，如芹菜之类的还有多吃高蛋白的食物，嗯然后吃低脂低糖类的食物，然后运动的话，急症患者应该，卧床休息不运动缓解期可以适度运动能够锻炼身体，然后稳定期的时候，恩可以，适度的锻炼主要就是活络筋骨和气血为目的不能做过于激烈的运动，嗯然后，要注意护理重症患者，预防发烧之类的，保持身心健康。
2014013409,9,5,注意事项就是注意平时的饮食不能吃太过辛辣或者是海鲜等，性温热的食物然后，而患者出门的时候要注意对自己皮肤的保护比如涂抹防日光的防晒霜，嗯，再就是治疗措施一个是心态治疗，平常要保持积极的心态，不要悲观，然后还有目前有一个武警第二医院已经研发出的多能细胞疗法。
2014620840,7,5,哦在网上的，健康信息类的网站上很容易看到就是红斑狼疮是一种，免疫性的，系统免疫性的一个疾病然后，关于他的治疗她是需要非常专业的治疗在生活中仅仅能起到一些预防性的注意措施比方说，不要过度的熬夜要注意休息和保持心里的愉悦健康然后要避免晒太多紫外线等等，哦，生活中的措施主要是就是诸如此类然后如果说要治疗的话还是得读专业的医院去，去寻求专业的治疗，因为它的致病因素可能是非常的多。
2011010412,12,6,长期护理保险是用于比如说一些长期在床需要他人来护理的时候来承担这部分费用的保险，现在主要是一些人保机构，一些人寿，比如说像中国人保，还有一些平安人寿之类的有这个长期护理保险的选择，然后选购的话，一般是看他的免责期，免责期越短的话，要交的保费就越高，然后一般来说从30岁开始投保，保到20年的话，大概平均每年要交7000多元
