2013011103,6,5,注意饮食，避免紫外线的照射，避免感冒或者其他感染。治疗措施就是积极接受治疗，有一些新型的药物正在开发，积极配合治疗就可以了，另外就是要调整好心态。,http://localhost/wav/2013011103/6_5.wav
2013011392,1,5,注意事项就是在活跃期的时候要注意卧床休息， 比较轻的时候去工作，但是要注意不能有剧烈的运动。治疗措施分为中医治疗和西医治疗。西医治疗的话就是通过免疫抑制剂来治疗。中医的话是通过针灸疗法和外敷疗法。,http://localhost/wav/2013011392/1_5.wav
2013011395,11,5,红斑狼疮的之一事项，首先是自己的饮食上有很多要注意的地方，比如说不能饮酒，尽量少抽烟。不要吃辛辣的东西，吃饭要多一些蛋白质，少一些糖分，清淡一点，注意劳逸结合，不能过分劳累，避免阳光直接照射。这个病比较复杂，单个的、自身的个体性表现得比较强，没有统一的治疗方法，西医有一些抗炎药，抗药，如果肾脏损伤比较严重的话，还要做些透析疗法，肾移植。,http://localhost/wav/2013011395/11_5.wav
2013011400,12,5,红斑狼疮首先我们要了解一些它的起因，起因是内分泌失调，首先可能和遗传因素有关，其次可能和环境因素有关。如果得了这种病，首先要走出几个误区，比如红斑狼疮不一定会脸上长红斑等等。其次的话需要找正规的医院，当然也要适当考虑价格，治疗的时候要相信医生，因为红斑狼疮不是很快就可以治愈，也不要听信一些偏方之类的，目前由于一些医疗措施的改善。红斑狼疮的治愈率已经到达80%~90%。,http://localhost/wav/2013011400/12_5.wav
2013011429,5,5,注意事项主要查了10条，注意调养，戒烟酒，避免皮肤被阳光直射，注意一些饮食方面的避免摄入雌激素，治疗措施主要是一些生物技术，干细胞移植，多功能细胞技术来着，血浆置换。,http://localhost/wav/2013011429/5_5.wav
2013011437,1,5,我以为就是找到就行了，这个任务没有仔细的记录。,http://localhost/wav/2013011437/1_5.wav
2013012946,5,5,注意事项是在急性活动期要注意卧床休息，在病情稳定的时候可以参加一些力所能及的活动。在平时要避免阳光直射，妇女要注意避孕，注意事项是中医治疗，西医治疗和食疗。,http://localhost/wav/2013012946/5_5.wav
2013012949,6,5,红斑狼疮主要是一种肾脏和免疫系统的疾病，注意事项是首先要控制蛋白质的摄入，二是要多运动，三是要增强免疫力，治疗措施主要是激素治疗和血浆交换疗法，建议要到正规的医院进行治疗。,http://localhost/wav/2013012949/6_5.wav
2013013014,5,5,嗯，红斑狼疮患者，需要注意保持乐观心情，多锻炼然后，少吃，不能吃激素类药物，含雌激素的药物然后，少吃，高脂肪高固醇多吃多维生素和，优质蛋白，嗯，还有，不能吃，韭菜辣椒狗肉，等一系列的刺激性的食物，还有一些需要着西药中含有激素和会使病情恶化的成分所以也不能吃还有，一些保健品需要注意，然后，嗯怀孕期妇女要避孕，治疗措施，西药系一般通过一些致疟药物激素类药物还有一些，其他的专业药物治疗然后中要有数。中医也有很多种方法有什么，滋阴补肾，不一而足。,http://localhost/wav/2013013014/5_5.wav
2014010219,12,5,哦注意事项师需要忌口然后戒烟戒酒保持心情愉快然后避光，那个，治疗措施是如果是轻度的话可以通过服药要然后六味地黄丸什么的，然后重度的话，得福免疫抑制剂然后激素。,http://localhost/wav/2014010219/12_5.wav
2014010728,12,5,嗯，要吃高蛋白，嗯，富含维生素但是低脂肪，低糖，的食物，哦平时要注意预防感冒，避光，然后保持心情平和，注意不要怀孕，还有，治疗措施，有，西药有一些，而免疫抑制剂和激素，中医，重说纷纭，比较复杂。,http://localhost/wav/2014010728/12_5.wav
2014011004,3,5,哦注意事项的话首先要日常饮食的话要注意，减少那个脂肪然后那些，脂肪的摄入量然后，多一些维生素的摄入，而不能吃，少吃芹菜然后，狗肉、海鲜那些东西，治疗措施的话，嗯首先要心理治疗，然后是常规治疗的话需要有那些去虐药，糖皮质激素，然后说中药六味地黄丸那些，哦还有什么治疗，那还可以用一些，皮炎平，阜新送那些东西，,http://localhost/wav/2014011004/3_5.wav
2014012173,3,5,注意事项了哈首先如果病重需要卧床，如果慢性的话可以进行一些轻微的工作，然后是饮食方面需要注意低糖低脂高蛋白，恩然后不要暴露在强光下，治疗措施西医正常是服药，如果，患者比较严重话可能需要换血吧，就是去除体内的免疫复合物。中医的话就是用药物进行调理的。,http://localhost/wav/2014012173/3_5.wav
2014012337,5,5,注意事项比较多，因为他这个病比较复杂，事项的话你的说要保持一个良好的心态，然后你要注意，适当的减少锻炼强度然后，戒烟。然后也不要再太强烈的阳光下，会刺激自己皮肤，然后戒烟戒酒，也就然后又多补充一些蛋白质之类的，少用雌激素，我知道治疗措施基本上有三种，一种用一些激素类的药可以缓解一下；第二种是用一种化学类的药物，非载体类的药，最后一种是啊等我手术的办法抽取一定的血浆，然后去除蛋白体复合物，这个叫做血浆交换法。,http://localhost/wav/2014012337/5_5.wav
2014012991,6,5,注意事项就是首先饮食避免辛辣，避免可能引起光敏感的食物。要多运动，保持乐观心情，不要晒太阳光，戒烟戒酒，多补充蛋白质维生素，少吃胆固醇高的食物。治疗措施以来就分为两大类，西医和中医两大类，西医然后溪里面有三大类，一类是LE疗法第二类是病毒性药物疗法和第三类是其余的那些疗法，老中医的太复杂了没记住。,http://localhost/wav/2014012991/6_5.wav
2014013072,1,5,跟红斑狼疮的注意事项主要是，免疫性疾病，最想要注意饮食调理和心理治疗。具体分为全身治疗，局部治疗和系统治疗三种，并辅以适当的食疗，就可以有效的遏制病情。,http://localhost/wav/2014013072/1_5.wav
2014013076,12,5,嗯注意事项一个是避免光照和禁止紫外线疗法。，然后饮食要注意避免吃，对光敏感的是增强感光的食物，如芹菜之类的还有多吃高蛋白的食物，嗯然后吃低脂低糖类的食物，然后运动的话，急症患者应该，卧床休息不运动缓解期可以适度运动能够锻炼身体，然后稳定期的时候，恩可以，适度的锻炼主要就是活络筋骨和气血为目的不能做过于激烈的运动，嗯然后，要注意护理重症患者，预防发烧之类的，保持身心健康。,http://localhost/wav/2014013076/12_5.wav
2014013409,9,5,注意事项就是注意平时的饮食不能吃太过辛辣或者是海鲜等，性温热的食物然后，而患者出门的时候要注意对自己皮肤的保护比如涂抹防日光的防晒霜，嗯，再就是治疗措施一个是心态治疗，平常要保持积极的心态，不要悲观，然后还有目前有一个武警第二医院已经研发出的多能细胞疗法。,http://localhost/wav/2014013409/9_5.wav
2014620840,7,5,哦在网上的，健康信息类的网站上很容易看到就是红斑狼疮是一种，免疫性的，系统免疫性的一个疾病然后，关于他的治疗她是需要非常专业的治疗在生活中仅仅能起到一些预防性的注意措施比方说，不要过度的熬夜要注意休息和保持心里的愉悦健康然后要避免晒太多紫外线等等，哦，生活中的措施主要是就是诸如此类然后如果说要治疗的话还是得读专业的医院去，去寻求专业的治疗，因为它的致病因素可能是非常的多。,http://localhost/wav/2014620840/7_5.wav
2011010412,10,8,谷歌眼镜它直白地讲就是把手机屏幕投影到眼镜的屏幕上，可以通过语音控制和手势对眼镜进行一些简单的操作，来完成一些基本的拍照摄像、浏览一些屏幕画面这样的功能,http://localhost/wav/2011010412/10_8.wav
2011011235,4,8,谷歌眼镜就是一个扩展现实的眼镜，把手机、Gmail、摄像头、传感器什么的放在一个眼镜上，这样就可以通过眼镜来控制一些东西，干一些事，比如说看PPT、照相、录像、打电话什么的。使用方式就是看看那个视频，带上眼镜调整一下，可以点头摇头或者是用手来摸那个触摸板。价格还比较贵，9000多10000左右，google的官方价格是1500刀,http://localhost/wav/2011011235/4_8.wav
2011011239,1,8,我搜索的谷歌眼镜它的功能有看视频、听音频、GPS、蓝牙功能、搜索功能还有各种显示日历、查询天气信息等功能。使用方式分为三种，大概是自动，还有手控，还有一种忘记了。售价大概是10000块钱左右,http://localhost/wav/2011011239/1_8.wav
2011011254,8,8,谷歌眼镜的主要功能是，它是通过一个显示屏可以让佩戴者认为在较远处有一个高清屏幕，然后可以查看附近的地图信息，可以拍照摄像，之前有视频通话功能但是后来给取消掉了，现在是所有支持人脸识别的应用全都不允许开发,http://localhost/wav/2011011254/8_8.wav
2011011268,1,8,谷歌眼睛的主要功能包括，WIFI上网，拍照，视频，与朋友聊天，确定自己的地理信息，电子邮件，等等,http://localhost/wav/2011011268/1_8.wav
2011012703,6,8,我大概记得的几个主要功能，它主要是一个拓展现实的功能，主要是有谷歌地图的功能，可以自动导航然后还有就是语音、视频、音乐播放器的功能，还可以玩一些游戏，还有天气、交通查询的功能,http://localhost/wav/2011012703/6_8.wav
2012011297,3,8,谷歌眼镜可以拍照，不过据说那个拍照效果并不是特别好，可以通话还可以视频通话，可以看当前的天气，看附近的地图，可以收消息通知,http://localhost/wav/2012011297/3_8.wav
2012012731,8,8,它其实就是把手机的功能、MP3的功能、pad的功能都放在眼镜上玩，大家可以更方便的通过眼镜来收邮件，提示你的停车信息，有入耳式的耳机，不知道它眨眼拍照的功效有没有，但是是可以拍照和录像的，也可以看视频，可以跟别人聊天，还可以接入WIFI之类的,http://localhost/wav/2012012731/8_8.wav
2013010773,7,8,谷歌眼镜主要有的功能包括，一个是显示日历、时间、当前的日期，第二可以用谷歌地图进行导航，另外有谷歌搜索，发送信息，和好友进行互动，还有拍照摄像这方面的功能,http://localhost/wav/2013010773/7_8.wav
2013010775,12,8,谷歌眼镜主要功能，一个是发送信息流和进行视频聊天，和进行拍照摄影这些功能，主要操作还是用手进行操作，上面的一个面吧，如果能够加入一些用眼神操作的话就更好了,http://localhost/wav/2013010775/12_8.wav
2013011103,7,8,谷歌眼镜主要功能，有消息处理功能，指路或者拍照，给你的生活提供便利，还有类似于智能手机的其他消息服务，就是把手机变到了你穿戴的身上，让你更方便地去使用信息服务,http://localhost/wav/2013011103/7_8.wav
2013011392,8,8,谷歌眼镜现在可以实现一般智能手机的很多功能，比如说拍照，实时查询天气，视频通话，搜索，另外谷歌眼镜现在已经可以通过手势来控制它的拍照等,http://localhost/wav/2013011392/8_8.wav
2013011395,8,8,谷歌眼镜主要功能，最简单的功能就是看时间、天气，还有一些信息流使用，比如说发短信接电话什么的，还有可以照相摄影，调用谷歌地图，谷歌搜索,http://localhost/wav/2013011395/8_8.wav
2013011400,4,8,谷歌眼镜其实相当于身体的一个拓展功能，首先是我们可以无时无刻的连在网上，其次它的功能非常强大，除了能照相录音播放音乐等等，还可以实时地为我们提供想获得的信息，比如说查询飞机票还有导航，总之相当于把信息带在身上，为我们提供生活中的很多便利。但是谷歌眼镜可能会分散我们的注意力，产生负面效果。大概售价1500美元，差不多10000人民币能买到,http://localhost/wav/2013011400/4_8.wav
2013011429,12,8,谷歌眼镜可以用来进行一些视频音频之类的，也可以用来查询信息，地图之类的，也可以进行信息的交互,http://localhost/wav/2013011429/12_8.wav
2013011437,4,8,谷歌眼镜的主要功能，类似于智能手机但可能比智能手机更加强大，它可以导航，可以拍照，可以语音，可以视频，可以发送天气通知，还可以签到，还可以分享自己的位置，使用室内地图等,http://localhost/wav/2013011437/4_8.wav
2013012946,8,8,谷歌眼镜主要就是可以通过声音控制视频播放，拍照，功能相当于一个智能手机，可以解放人们的手,http://localhost/wav/2013012946/8_8.wav
2013012949,3,8,谷歌眼镜的主要功能包括拍照，视频通话，上网和查收邮件，它的这些功能都可以通过眼镜腿上的触摸板来控制,http://localhost/wav/2013012949/3_8.wav
2013013014,3,8,谷歌眼镜基本上具备手机的所有功能，可以接听电话，收发邮件，提示你地图信息，还有记录输入，导航，翻译功能。售价是一千五百万美元左右，折合成人民币可能要12000到13000,http://localhost/wav/2013013014/3_8.wav
2014010219,5,8,类似智能手机的功能，可以发送电子邮件，视频，通话等等。售价是1500美元，接近10000人民币,http://localhost/wav/2014010219/5_8.wav
2014010728,4,8,地图，导航，天气，视频，聊天，定位，签到，播放音乐，拍摄视频,http://localhost/wav/2014010728/4_8.wav
2014011004,12,8,主要功能有跟别人聊天，可以谷歌搜索，可以指路，可以拍照，可以摄影,http://localhost/wav/2014011004/12_8.wav
2014012173,6,8,谷歌眼镜就是通过一个显示屏和一个触控板来控制眼镜以完成一些，比如，打电话，通过语音输入文本来发短信，还有查看交通状况，导航，查询兴趣点，甚至可以做些虚拟现实类的游戏类的功能,http://localhost/wav/2014012173/6_8.wav
2014012337,10,8,它就基本类似于手机，它可以手动的增加或者删除一些日程安排，还可以音乐播放，视频聊天，拍照摄像，还有谷歌自己带的地图功能，还有指路，据说还可以语音对话,http://localhost/wav/2014012337/10_8.wav
2014012991,1,8,功能就是像智能手机一样，地图，指路，聊天互动，拍照摄像，各种查询。然后售价在九千多人民币，使用方式就是戴上,http://localhost/wav/2014012991/1_8.wav
2014013072,7,8,包括拍照，摄像，语音识别，地图，导航，天气等功能,http://localhost/wav/2014013072/7_8.wav
2014013076,3,8,主要功能有查询和增加日程，查询时间和天气，摄影拍照，听音乐，聊天，和朋友互动，接收和发送消息，视频聊天,http://localhost/wav/2014013076/3_8.wav
2014013409,5,8,主要功能有眨眼拍照，处理文字信息，跟好友视频聊天，上网，导航，照片同步等等,http://localhost/wav/2014013409/5_8.wav
2014620840,4,8,谷歌眼镜的价格大概在1500到1600美元，也就是约合人民币9500到将近10000之间。功能非常的多，相当于一个简单的便携式的移动电脑，它可以实现即时的互联网的连接，能够实现看视频，聊天等等一系列网络的功能和一些文件处理的功能。而且由于它多版本的兼容性，应该说他也有比较好的可以继续开发的潜力，那什么事件好像，主要是关于，一些其他的因素比方说他可能会经常用着就没电了，或者由于带了眼镜在使用的过程中可能会引起他人的误解而导致不必要的一些人际交往上的麻烦,http://localhost/wav/2014620840/4_8.wav
